"day","month","year","26055070_UnivdelValle","26075010_PalmiraIca","26075040_AptoABonilla","26095080_Tenerife","26105140_Barragan","26105150_SanMarcos","26105160_AptoFarfan","26105230_Mateguadua","26115040_CentAdmoLaUnion","26125130_Cumbarco","54075020_BajoCalima"
29,9,2008,1.3,1.5,0.3,0,0.7,0,0,0,1.8,4.4,NA
30,9,2008,0,0,0,3.8,6.8,6.5,11.8,5.8,1.5,27,NA
1,10,2008,2.3,0,0,0,0,0.5,0.8,0,0,0.5,NA
2,10,2008,2.6,5.7,1.4,1.4,0.2,6,9,31.3,3.2,8.3,NA
3,10,2008,0,0,0,2.1,0,0,0,4.5,0,0.6,NA
4,10,2008,27.9,3.6,0.8,4.4,3.2,0.3,0,0,3,11.8,NA
5,10,2008,1.2,1,4.5,11.2,3.6,0.6,0,0,9.3,7.1,NA
6,10,2008,5.8,0,0.4,1.5,9,0,12.8,32.5,0,1.5,NA
7,10,2008,0.1,0,0.1,2.3,6.4,3.1,0.5,0.5,0.5,3.9,NA
8,10,2008,0,3.9,0.1,0,0.7,0,0,0,0,0.1,NA
9,10,2008,0.4,7.7,0.2,0,0.6,0.5,9.2,10,0,0,NA
10,10,2008,0.3,0,0,8.8,5.5,0.9,2,14,0,32,NA
11,10,2008,15.1,14,7,24.4,8.9,1.6,0,8,15,22,NA
12,10,2008,0,0,0.3,0.5,18.8,0,0,0,0,5.4,NA
13,10,2008,13.7,0,0.9,7.8,8.2,2.6,8,5.7,0,8.6,NA
14,10,2008,0,0,0,1,0,0,0,0,0,0.1,NA
15,10,2008,33.1,7.7,7.4,6.4,2.5,17.5,49.3,0,3.5,6.7,NA
16,10,2008,0.7,0,0.5,0,1.3,0,4.5,4.4,5,3,NA
17,10,2008,0,0,0.3,2.6,0,0,0,0,20,25.3,NA
18,10,2008,4.3,1.7,1.2,3.7,0.3,3,2,1.1,4.6,11.8,NA
19,10,2008,NA,0,0.1,2.9,4.5,5.6,20,0,0,1.6,NA
20,10,2008,2.1,4.5,0.8,1,0.3,4,7,3.5,0,6.2,NA
21,10,2008,0,0,0,0,0,3.3,0,0,0.3,0,NA
22,10,2008,0.4,1.3,0,0,0,NA,1.2,0.7,3.2,17,NA
23,10,2008,0,0,0,0.4,0.9,20.7,5,3.4,0,1,NA
24,10,2008,0,0,0,0,0,0,0,0,0,0.5,NA
25,10,2008,3.2,0,0,0,0.7,27.7,10,1.1,40.6,0.6,NA
26,10,2008,0,0,0,1.2,1.3,0.7,2.5,0,0.6,17,NA
27,10,2008,23.3,18,7.2,11.9,22.9,22.2,1.5,2,1.9,21.4,NA
28,10,2008,1.1,1,0.7,12.8,7.3,14.5,24.3,8.3,1.2,10.5,NA
29,10,2008,0,0,0,0,0.3,0,0.2,4.5,3.6,0.2,NA
30,10,2008,0,0,0,0,0.6,0,0,0,9.3,0,NA
31,10,2008,79.7,0,5.1,23.3,6.3,10,4.5,7.2,0.3,0,NA
1,11,2008,0.9,5.1,15.1,18.1,6,1.2,18.5,0,5.5,19.2,NA
2,11,2008,0,0.5,0,5.4,11.3,1.3,2.5,1.9,14,20.3,NA
3,11,2008,0.4,1.8,0.5,7.5,8.3,2.6,6,1.6,5.1,8.2,NA
4,11,2008,0.2,0.4,0.6,2.4,2.2,0.7,0,6.1,2.5,0.8,NA
5,11,2008,0,0,0.3,3.9,0,5.7,0,0.3,1,0.2,NA
6,11,2008,0,1.6,0,3.7,0,0,0.3,0,0,1,NA
7,11,2008,3.5,14.5,2.3,1.6,2.7,29.5,1.1,3,1.5,9,NA
8,11,2008,0,1,7,4.8,1.1,0.6,0.3,0.4,0.8,10.1,NA
9,11,2008,0,0,0,0,0,0,0,0,0,0,NA
10,11,2008,0,0.6,0.1,0.6,0.4,0,0,0,0,1.6,NA
11,11,2008,0,2.6,0.5,2.3,2.4,9.2,6.5,20.4,0,0.3,NA
12,11,2008,1.5,0.3,0,14.3,3,7.2,8,6.4,4.8,32.3,NA
13,11,2008,15.1,6.7,28,2.6,17.1,14.9,10.3,7.4,2.3,30.6,NA
14,11,2008,20,6.3,1.8,21.4,17.1,16.3,5.4,2.5,10.2,24,NA
15,11,2008,13.1,0.4,0,6.8,25.2,9,0.3,0,2.8,60.1,NA
16,11,2008,0.1,0,0,3.7,5,4.3,3,1.4,0,15.6,NA
17,11,2008,0,24.6,0,10.4,3.4,7.3,0,0,0.6,0.9,NA
18,11,2008,20.4,6.7,0,1.2,3.2,0,0.7,0,0,3.2,NA
19,11,2008,1.2,0,0.5,14.5,5,25.5,6.2,2.5,3,35.8,NA
20,11,2008,0.1,0,6.2,16.1,13.5,0.5,4.5,3.2,3,13.7,NA
21,11,2008,29.4,12.7,2.4,0,8,6.2,2.5,3.5,2.3,60,NA
22,11,2008,3.9,2,3.4,12.3,16.5,8.3,1.5,6,0.3,4.1,NA
23,11,2008,2.8,0,0.1,5.1,0.5,0.3,0,6.3,6.2,16.1,NA
24,11,2008,0.4,13.5,0,0,0.3,4.5,0.5,2.3,0.8,70,NA
25,11,2008,78.7,21.7,6.2,24.5,13.8,40,61,50.3,48,38,NA
26,11,2008,16.5,1.2,2.7,2.8,9.3,15.9,11,6.7,18.5,18.9,NA
27,11,2008,0.7,0,0.4,2.4,6.8,7,0.5,0.3,0.5,1.2,NA
28,11,2008,2.8,0,0,0,6.6,9.6,2,20.2,2,19.2,NA
29,11,2008,0,0,0,0,9.4,0,0,0,0,0.1,NA
30,11,2008,0,0.6,1.1,6.1,16.1,19.6,0.5,3.1,7.3,37,NA
1,12,2008,20,4.6,5.9,4.5,7.4,4.1,1.1,4.5,2.4,15,NA
2,12,2008,25,0.8,0,5.2,4.8,24.3,1,7.2,4.2,13.4,NA
3,12,2008,4.5,0.8,0.1,10.2,2.2,25.3,14.4,3.5,8.3,10.3,NA
4,12,2008,13.5,5.3,6.9,8.6,4.5,1.3,7,0,0.4,3.2,NA
5,12,2008,7.1,0,0.5,3.8,0,0,0,0.2,0,0,NA
6,12,2008,1,8.5,2.6,3.7,2.2,32.5,0,1.5,0,3.5,NA
7,12,2008,0.3,3.8,3.3,16.8,7.5,5.2,6,4.6,9.7,5.2,NA
8,12,2008,0,0,0,0,0,0,0,0,1,0.1,NA
9,12,2008,0,0,0,0,0,0,0,0,0,0,NA
10,12,2008,0,0,0.1,0,0,3,0,0.5,0,0,NA
11,12,2008,0.4,8.2,1.4,1.6,5.4,1.6,0,0,0,4.3,NA
12,12,2008,9.4,0,0,3.2,3.4,2.4,0,4.5,0,14.3,NA
13,12,2008,8,0,0,9.6,4,1.9,29,9,10.6,1,NA
14,12,2008,2,11.7,10.1,12.5,11,7,0.6,19.6,4.4,17,NA
15,12,2008,10.7,12.7,6.5,7.4,16.6,8,1.1,9.6,0,29,NA
16,12,2008,0.6,0.6,0,1.3,0.4,0,0.2,0,0,0,NA
17,12,2008,NA,0,0,0,0,1.4,2.7,0.3,0,1,NA
18,12,2008,0.4,0.6,0.1,7.2,9.9,0.4,3.5,0.3,0,8.1,NA
19,12,2008,11.4,0.7,16.1,9.4,22.4,12.3,0,0.6,1.2,16.7,NA
20,12,2008,2.5,4.2,0.7,13,4.2,0.2,0.5,0.2,1,6.5,NA
21,12,2008,0.1,1.4,0.5,1.2,18.2,0.6,0,0,0,9.4,NA
22,12,2008,1.6,0,3.1,0,1.8,0,0,0,1,2.5,NA
23,12,2008,3.5,0,0,5.3,0,0,0,0,0,0,NA
24,12,2008,0,0,0,1.1,0,0,0,0,21.5,0.6,NA
25,12,2008,NA,10.8,9.5,9.3,1.5,22.3,9,1,0,16.8,NA
26,12,2008,28.1,18.2,1.1,14.7,12.2,0,1.5,4,0,70.5,NA
27,12,2008,0,0,0,0,0,0,0,0,0,0,NA
28,12,2008,0.5,0,0.5,1.4,4.2,0.3,0,0,0,1.2,NA
29,12,2008,0,0,18.3,2.2,2.6,2.3,1.4,3.5,0.8,28.8,NA
30,12,2008,0,0.7,0,0.2,0.8,26.4,0.5,0.5,0,0.4,NA
31,12,2008,0,0,0,0,0,0,0.6,0,0,0,NA
1,1,2009,0,0,0,0,0,0,0,0,0,0,NA
2,1,2009,0,0,0,0,0,0,0.2,1.2,0,0,NA
3,1,2009,0,0,0,0,0,5.9,0,0,0,0.2,NA
4,1,2009,0,0,0,0,0,0,0,0,0.9,0.5,NA
5,1,2009,0,1.4,0.4,4.5,0,0.1,0,3.2,1.7,1,NA
6,1,2009,3.5,0.6,0.4,4.5,6.6,1.2,0.3,2.6,7.2,7.4,NA
7,1,2009,0,1.5,1.1,2.3,4.4,34,14.5,3.3,16.3,8.2,NA
8,1,2009,9.4,0.3,0.1,0.4,2.8,4.3,3,4.6,0.7,17,NA
9,1,2009,0,3.3,0.6,0,1.9,1,2.1,2,0,1.6,NA
10,1,2009,4.2,0,0,0,0,1.5,0,0,1.8,0,NA
11,1,2009,5,0.5,6.1,0,0,0,0.8,0.1,8.4,0.2,NA
12,1,2009,3.2,0,4.2,0,0.4,0.4,0.2,0.2,0,5.6,NA
13,1,2009,0,0.8,0,0.3,1.1,0.3,20.2,5.7,0,1,NA
14,1,2009,NA,0,0,6.8,8.1,7.6,6,10.2,0,17.8,NA
15,1,2009,0.5,1.2,4.5,8,0.7,0,0,0,0,1,NA
16,1,2009,6.1,3.5,6,0,11,2.2,5.5,10.6,1.6,13.7,NA
17,1,2009,0.3,0,0.5,NA,19.3,1.3,1.1,20.8,7.3,8.5,NA
18,1,2009,0,0,0,NA,0,4,0,0.6,0,0.5,NA
19,1,2009,8,0,0,NA,5.4,0.4,0.5,30.8,7.9,24.1,NA
20,1,2009,8.6,0,0,NA,0,0,0,0,0,0,NA
21,1,2009,0.9,4,0,NA,0,1.2,13.5,10.2,3.2,2.8,NA
22,1,2009,7.2,6,0.5,NA,3.5,8,3,6.5,0,2.7,NA
23,1,2009,0.4,2.9,2.1,NA,11.8,1.7,0.3,0,1.8,5.4,NA
24,1,2009,4.4,6.1,7.3,NA,2.6,0.2,0.2,0,3.1,30.2,NA
25,1,2009,0.2,0,0.9,NA,11.8,0.6,0,0,6.1,0.8,NA
26,1,2009,0.3,0,0,NA,0,0,0,0,0,0.1,NA
27,1,2009,0,7.8,3.4,NA,0,0,0,0,0,0,NA
28,1,2009,3.1,6.7,15.2,NA,0,2,5,0.3,0,6.9,NA
29,1,2009,47.5,40.2,16.9,NA,0,33.2,14,4.6,16.5,7.2,NA
30,1,2009,0,0,0.1,NA,0,0.5,0,0.3,0.9,0.8,NA
31,1,2009,0.4,14.1,1.9,NA,4.3,0.5,0,0,15.4,0,NA
1,2,2009,0,0,0.1,0,0,0,0,0.4,0,0,NA
2,2,2009,0,0,0,0,0,3,0,0,0.5,0,NA
3,2,2009,0,0,0,0,0,17.6,0.4,0.1,0,0,NA
4,2,2009,0,0,0,0,0.9,0,0,0,0,0,NA
5,2,2009,0.4,0,0,0,0,0,0,0,5.4,0,NA
6,2,2009,0,0,0,0,0.4,11.6,3.2,0,0,6.8,NA
7,2,2009,0,9.8,NA,0,0,0.4,30.5,0.4,2.7,8.5,NA
8,2,2009,0,0,0,0,0,0,0,0,0.6,0,NA
9,2,2009,6,5.5,0,2.3,1,3.2,1.5,0,14.7,33.5,NA
10,2,2009,0,0,0,0,0,0,0,0.6,0,0,NA
11,2,2009,6.8,9.5,8.5,4.1,10.8,7.2,6.5,0.3,22,0.3,NA
12,2,2009,0,0,0,2,1.6,0.7,1.5,10.8,1.4,11.2,NA
13,2,2009,0,0,0,8.9,7.2,1.3,3,10.9,6.3,0.5,NA
14,2,2009,26.2,0,0.4,11,27.3,31.6,6.4,20.6,4.5,18.5,NA
15,2,2009,0.3,0,0,3.5,3.1,0,0,0,0,0.2,NA
16,2,2009,0,0,0,6.2,4.7,0.1,0,0,0,3.1,NA
17,2,2009,0,0,0,0,0.6,0,0,0,0,0,NA
18,2,2009,0,1,0,7.1,0,0.1,0,0,0,0.1,NA
19,2,2009,2.5,0,0,4.3,10.8,5.9,9,0,6,1.4,NA
20,2,2009,0.2,0,0,13.2,5.1,0,0.7,4.6,0,0.5,NA
21,2,2009,0,0,0,0,0,0,0,0,1.9,0,NA
22,2,2009,1.3,0,9,4.9,1.2,14.5,0.2,3.2,1.6,3.5,NA
23,2,2009,0.5,3.2,2.9,5.3,0.4,1.2,4,0.6,0,24,NA
24,2,2009,0,0,0,0,0,0,0,0,0,0,NA
25,2,2009,0,3.6,0,1.9,0,2.7,2.5,10.3,32,0.1,NA
26,2,2009,1.1,29.5,14.8,7.8,2.7,1.2,0.2,5.6,18,1.5,NA
27,2,2009,1.2,0,0.1,8.3,4.8,0.3,0,0,10.5,4.5,NA
28,2,2009,0,0,0,0,0,0,0,0,0,5,NA
1,3,2009,3.8,0,0,0,0,0,0.4,NA,0,0,NA
2,3,2009,4.9,0,0,0.4,0.2,1.8,0,NA,0.5,0.5,NA
3,3,2009,0.5,3.6,8.6,0.6,0.5,12.3,1.5,NA,1,0.5,NA
4,3,2009,0,0,0,1.4,1.1,0,0,NA,0,0.4,NA
5,3,2009,0,0,0,0,0,0,0,NA,0,0,NA
6,3,2009,17.7,5.3,6,13.4,0.9,11.4,35.7,NA,18.5,12,NA
7,3,2009,6,0,3.9,0.2,0,0,0.3,NA,0,0,NA
8,3,2009,66,23.2,7.3,2.2,0,0,6.5,NA,19.7,24.7,NA
9,3,2009,0,6.1,0,0.6,0.6,12,0,NA,0,28.7,NA
10,3,2009,0,0,0,0,6,0,0,NA,0,29.5,NA
11,3,2009,0,0,0,4.2,1.2,0,0,NA,0,0,NA
12,3,2009,0,0,0,1.9,1.4,0,0,NA,0,4.4,NA
13,3,2009,3.8,0,0,2,2.8,14.1,2.2,NA,0,0.5,NA
14,3,2009,0,0,0,1.7,3.9,0,0,NA,0,0.1,NA
15,3,2009,6.9,0,0.4,1.2,0.4,5,2.5,NA,0.4,19.6,NA
16,3,2009,0,0,0,0,0,1.2,3,NA,0,0,NA
17,3,2009,7.6,1.1,0.5,10.7,0,0,0,NA,0,3,NA
18,3,2009,NA,29.1,14.4,0,0,0.6,20,NA,1,0.5,NA
19,3,2009,21.8,5.5,7.7,1.3,1.2,0,0.8,NA,0,33,NA
20,3,2009,34,0.6,0,0,1.7,0,0,NA,0,1.3,NA
21,3,2009,0,0.7,7.3,3.9,5.4,0.4,16.2,NA,4.1,6,NA
22,3,2009,21.8,11.6,8.5,15.5,3.3,22,67.2,NA,12.5,63.4,NA
23,3,2009,0.9,20.8,0.9,15,5.5,0,6.5,NA,2.1,4.2,NA
24,3,2009,23.9,3.1,1.9,8.5,3.9,8.4,14.8,NA,8.6,32,NA
25,3,2009,40.7,0.6,0,0.8,2.2,5.5,9,NA,7.8,16.7,NA
26,3,2009,0,0,0,0.7,2.5,0,2,NA,0,5.5,NA
27,3,2009,11.7,0,5,6.6,11.3,3.2,0.4,NA,0.8,17.7,NA
28,3,2009,2.6,27.4,14.6,6,5,11.3,5,NA,15.7,42.5,NA
29,3,2009,0.3,0,0.5,3.8,0.5,0,0,NA,0.8,0.6,NA
30,3,2009,NA,67.7,36.5,2.8,2.7,10,5.5,NA,0,7,NA
31,3,2009,3.5,0,0.2,12.7,19.8,12.6,2,NA,7.2,35.1,NA
1,4,2009,NA,0,0.1,3,12,17,4.5,NA,8.2,35.9,NA
2,4,2009,NA,0,0,0,7.6,0,0,NA,0,0,NA
3,4,2009,NA,0,0,0,10.6,0,0,NA,0,15.5,NA
4,4,2009,NA,0,0,0,0.5,0,0,NA,0,0,NA
5,4,2009,31.1,0,0,0.3,0,0,0,NA,0,3.5,NA
6,4,2009,0,5,1.9,0.5,0,0,0,NA,0,2.7,NA
7,4,2009,20.3,8.8,2.7,3.4,4.8,7,13,NA,9,7.7,NA
8,4,2009,3.5,1.2,2.9,10.3,8.4,2,2.8,NA,1.8,5.2,NA
9,4,2009,21.4,0,0.1,21,2.7,3.5,5.5,NA,3.8,3,NA
10,4,2009,0,0,0,1.1,0.4,0,0,NA,2.3,2.8,NA
11,4,2009,2.9,12.1,0.5,17.4,9.5,17.8,10.4,NA,2.2,4.2,NA
12,4,2009,0,0,0.1,4.7,28.3,8.2,0.3,NA,0,6.9,NA
13,4,2009,0,0,0.8,11.1,11.2,0,26.7,NA,0,24.4,NA
14,4,2009,11.9,0,0,1.1,0,0,0,NA,4,5,NA
15,4,2009,0,0,0,15.7,1.6,1.3,0,NA,4.2,5.6,NA
16,4,2009,0,0,0,0,0,0,0,NA,0,0.7,NA
17,4,2009,0,0,0,0,0,0,0,NA,0,0,NA
18,4,2009,0,0,0,0,0,0,0,NA,0,0,NA
19,4,2009,0,0,0,1.8,2.1,0,0,NA,0,0,NA
20,4,2009,1.4,0.3,0.2,0.7,0,0,0,NA,0,0.5,NA
21,4,2009,0.4,0,0,0,0,0,0.2,NA,0,0,NA
22,4,2009,0.3,8.1,1.2,0,0,0.5,8,NA,0,1.6,NA
23,4,2009,0.2,0,0,0,0,0,0,NA,0,5.9,NA
24,4,2009,0.4,0,0,15.6,0.3,0,0,NA,0,0.8,NA
25,4,2009,7.6,0,4.2,0,0,0,0,NA,0,3.3,NA
26,4,2009,0,0,0,0,0,0,0,NA,8.9,0,NA
27,4,2009,0,0,0,0,0.4,0,0,NA,0,0.5,NA
28,4,2009,23.5,0,0,0.5,0.3,0.4,16.7,NA,5.5,0,NA
29,4,2009,7.5,14.9,4.6,0.9,0,32,34.5,NA,1.4,21.8,NA
30,4,2009,0,0.7,1,NA,1.8,0,0.8,NA,0.3,1.2,NA
1,5,2009,25.4,4.9,0.5,NA,0.3,17,7.6,NA,21,21.8,NA
2,5,2009,6.2,9.2,0.5,NA,5.8,2.9,2.7,NA,6.1,4.5,NA
3,5,2009,47.3,10.5,9.8,NA,49.8,10.4,7,NA,7,29,NA
4,5,2009,1.1,0,0.3,NA,11.9,0,0,NA,0.8,4.4,NA
5,5,2009,0,16.6,19.8,NA,4.6,0,0,NA,0,5.4,NA
6,5,2009,0,0,0,NA,6.3,0,0,NA,0,0,NA
7,5,2009,1.9,4.8,1.8,NA,3.4,2.5,2,NA,0,1.7,NA
8,5,2009,0,0,0.1,NA,0,0,0,NA,0,0,NA
9,5,2009,0,0,0,NA,0,0,0,NA,0,0,NA
10,5,2009,NA,0,4.5,NA,0,2.5,0.5,NA,0.5,9.5,NA
11,5,2009,1,0,0,NA,2.2,1,0,NA,2.3,4,NA
12,5,2009,15.5,1,0.6,NA,2.4,3.4,1.5,NA,2,31.4,NA
13,5,2009,7.8,0.6,2.2,NA,0,0.6,14.5,NA,0,0,NA
14,5,2009,0,0,0,NA,0,0,0,NA,0,0.5,NA
15,5,2009,0,0,0,NA,0,7.6,0,NA,0,4.3,NA
16,5,2009,14.4,6.1,1.6,NA,6.5,11.1,0,NA,0.5,7.5,NA
17,5,2009,0,0,0,NA,4.4,0,1.5,NA,0,6.5,NA
18,5,2009,0,0,0,NA,0.6,0,0,NA,0,0,NA
19,5,2009,0,0,0,NA,0,0,0.7,NA,0,0,NA
20,5,2009,0,0,0,NA,0,0,0,NA,0,0,NA
21,5,2009,0,0,0,NA,0,0,0,NA,0,0,NA
22,5,2009,0,0,0,NA,6,0,0,NA,0,0,NA
23,5,2009,3.4,0,0,NA,0,10.8,4,NA,3,18.5,NA
24,5,2009,0,0,0,NA,0.4,0,0,NA,0,1.2,NA
25,5,2009,0,0,0,NA,0,0,0,NA,1.9,0,NA
26,5,2009,0,0,0,NA,0,0,0,NA,0,0,NA
27,5,2009,1,0,0,NA,0.2,0,0,NA,0,0,NA
28,5,2009,2.6,0.5,0.2,NA,2.9,19.5,3.5,NA,19.5,20,NA
29,5,2009,0.3,0,0,NA,0,0.4,0.2,NA,2.4,4.3,NA
30,5,2009,0,0.6,0,NA,0,16.4,11.7,NA,9.3,18.6,NA
31,5,2009,0,0,0,NA,0,0,0,NA,0,0,NA
1,6,2009,0,0.9,0,0,0,0,0,0,0,0,NA
2,6,2009,0,0,0,0,0,0,0,0,0,0,NA
3,6,2009,0,0,0,0,0,0,0,0,3.3,1,NA
4,6,2009,10,0,2.6,1,0,4.5,0,0,14.7,12,NA
5,6,2009,11.1,28.6,17.7,11.9,13.8,5.7,4.3,8,21.7,26.8,NA
6,6,2009,0,0.3,0.4,0.5,1.2,0,0.3,5,0,0,NA
7,6,2009,3.9,8.2,18,1.2,1.9,12.7,0.8,2,34.5,3.7,NA
8,6,2009,0,0,0,0,0,0,0,0,0,0.6,NA
9,6,2009,5.6,2.1,1.6,0.4,0.8,0.6,8.7,0,10,24.3,NA
10,6,2009,11.3,5.7,1.9,10.2,3.9,3.9,3.5,0.5,4.2,10,NA
11,6,2009,1.7,0,0,1.2,0.7,0,7,0.1,2.3,2.5,NA
12,6,2009,4.1,1.1,1.1,0.3,0.2,0.2,0,NA,0,6,NA
13,6,2009,0.6,0.4,0.3,1.6,0.9,1.5,3.7,NA,1.7,3.5,NA
14,6,2009,0,0,0,0,2.6,3,22,NA,19,3.6,NA
15,6,2009,0,0,0,1.7,0.1,0,0,1,0,0,NA
16,6,2009,0,0,0,10.5,0.3,0,0,0,0,0,NA
17,6,2009,35.8,4.7,0.5,0,0,0,0,0,0,0,NA
18,6,2009,0,0,0,0,0,0,0,0,0,0,NA
19,6,2009,0,0,0,0,0.4,0,0,0,0,0,NA
20,6,2009,0,0,0,0.6,0,0,0,0,0,0,NA
21,6,2009,23.1,11.5,28.9,6,2.7,23.9,5,0,4.6,48.5,NA
22,6,2009,0,0.8,1.9,7.9,7.4,0.9,2.5,NA,1.2,2.6,NA
23,6,2009,0,0,0,0,0.7,0,0,5,0,6,NA
24,6,2009,0,0,0,0,0,3.7,0.6,0,0,18.4,NA
25,6,2009,0,0,0,0,0,0,0,0,0,0,NA
26,6,2009,0,0,0,0,0,0,0,0,0,0.6,NA
27,6,2009,0,0,0,0,0,0,0,0,0,0.1,NA
28,6,2009,0,0,1.3,0,1.4,0.4,4.7,0,0,0.1,NA
29,6,2009,3.5,0.1,0.7,1.9,0,12.7,0,0.5,19.3,5.2,NA
30,6,2009,0,0,0.4,0,0.3,0,0,0,0,0.5,NA
1,7,2009,8.5,3.8,1.2,2.4,3.8,2.2,0,1.5,35,3.5,NA
2,7,2009,4.6,0.5,1.2,0.5,0.1,0.6,6,0,0,0.9,NA
3,7,2009,0.3,4.6,2,0,0,2,1.1,4,1.5,1.4,NA
4,7,2009,1.7,0,0.4,0.5,0,11.6,6,0,1,3.4,NA
5,7,2009,19.9,0,0.2,0,0,0,0,0,0,0,NA
6,7,2009,0,0,0,0.5,0.4,0.4,9,5,0,0.8,NA
7,7,2009,4.2,0,0,0,0,0,0,0,0,0,NA
8,7,2009,1,0,0,0.6,0,2.4,3.6,0,0,0,NA
9,7,2009,0,0,0,1.3,0,0,0,0,0,0.7,NA
10,7,2009,0,0,0,0,0,0.5,0,0.5,0,0.5,NA
11,7,2009,0,0,0,0,0,0,0,0,0,0,NA
12,7,2009,0,0,0,0,0,0,0,0,0,0,NA
13,7,2009,0,0,0,0,0,0,0,0,0,0,NA
14,7,2009,1.9,0,0,0,0.4,0,0,0,0,0,NA
15,7,2009,0,0,0,0,0,0,0,NA,0,0,NA
16,7,2009,0,0,0.2,0,0,0,0,0,0,0,NA
17,7,2009,0,0,0,0,0,12,0,0.5,0,0,NA
18,7,2009,0,0,0,0.6,0,0,0,0,0,0,NA
19,7,2009,0,0,0,0.3,0,0,0,0,0,0,NA
20,7,2009,0,0,0,0.2,0,0,0,0,0,4.2,NA
21,7,2009,0,4.6,2.4,6.6,2.6,3.4,0.2,0.5,10,8,NA
22,7,2009,0,0,0,2.2,0,4,0.2,2.5,0,0.5,NA
23,7,2009,0,0,0,0,0,0,0.2,0,0,0,NA
24,7,2009,0,0,0,0,0,0,0,0,0,0,NA
25,7,2009,0,0,0,0,0,0,0,0,0,0,NA
26,7,2009,0,0,0,0,0,0,0,0,0,0,NA
27,7,2009,0,0,0,2.3,1.5,0,0,0,0,0,NA
28,7,2009,0,0,0,7.4,0,0,0,0,0,0,NA
29,7,2009,0,0,0,0,0,0,0,0,0,0.2,NA
30,7,2009,0,0,0,0,0,0,0,0,0,0,NA
31,7,2009,0,0,0,0,0.3,0,0,0,0,0,NA
1,8,2009,0,0,0,0,0,0,0,0,0,0,0
2,8,2009,0,0,0,0.4,0,0,0,0,0,0,67
3,8,2009,0,0,0,0,0,0,0,0,0,0,26
4,8,2009,0,2.5,6,0.9,0.4,0.3,0,0,0,0.1,4.2
5,8,2009,0,0,0.5,0.5,0.1,0.8,33,28,0,21.1,71
6,8,2009,0,0.5,0,0,0.4,0.5,0,0,0,0.5,0.2
7,8,2009,0,0,0,0,0,0,0,0,4.6,12,4
8,8,2009,10.9,1.4,0.4,0.4,0.5,0,0.2,16,2.4,10.1,3
9,8,2009,0,0,0,0.3,0.3,0,0,0,0,0.2,52
10,8,2009,0,0,0,0,1.3,0,0,0,0,0,16
11,8,2009,0,2,1.4,0.1,0.1,0,7.3,0.5,0,0,0.2
12,8,2009,0,0,0,1,0,0,0,0,0,0,39
13,8,2009,0,0,0,0,0,0,0.4,0,10.6,0.5,100
14,8,2009,0,0,0,0,0,0,0,0,0,0.2,1.5
15,8,2009,0,0,0,0,0,0,0,0,0,0,24.7
16,8,2009,0,0,0,2.4,5.7,1.5,7,10,0.9,6.6,NA
17,8,2009,0,0.2,0.3,0,0.5,0,4,0,4.7,1.6,0
18,8,2009,6.7,1.4,0.1,4.9,0.8,1.5,9.5,4,0,0.5,2.8
19,8,2009,0,0,0,0.6,0.2,0.8,0,1,0,10.5,0
20,8,2009,0,1.5,0.1,2.1,2.4,0.5,19.4,7,6.7,6.7,25.6
21,8,2009,0,0,0,1.4,0.6,0.6,0,0,3.5,0.7,15.2
22,8,2009,0.3,0,0,1,0,2.5,5,2,5.8,0.8,6
23,8,2009,4.2,0,0,3.7,6.8,0.5,0.8,0.3,9.4,3.6,90
24,8,2009,5.2,0,7.3,0,0.1,1.3,0,0,0,0.2,14
25,8,2009,0,0.5,0,0,0,0,0,0,0,0,0
26,8,2009,0,0,0,0,0,5.8,0,0.5,0,0,5.2
27,8,2009,0,0,0,0,0,0,0,0,0,0,8.4
28,8,2009,0,0,0,0.7,0.1,0,0,0,0,0,NA
29,8,2009,0,0,0,0.7,0.6,0,1.1,0,3,0,87
30,8,2009,0,0,0,0,5.5,6.4,0.3,0.5,4.5,5.5,5
31,8,2009,0,0,0,0,0,0,0,0,0.9,0.1,25
1,9,2009,0,0,0,0,0,0,0,0,0,0,NA
2,9,2009,0,0,0,0,0,0,0,0,0,0,NA
3,9,2009,0,0,0,0,0.3,2.2,12.1,2.7,0,0,NA
4,9,2009,0,0,0,0,0.1,0,0,0,0,0,NA
5,9,2009,0,0,0,0,0,0,0,0,0,0,NA
6,9,2009,0,0,0,0,0.3,0,0,0,0,0.8,NA
7,9,2009,0,0,13.1,0.4,0.4,0.1,0,0,0,0,NA
8,9,2009,0,0.4,0,0,0.1,0.2,0,0.3,0,0,NA
9,9,2009,0.4,0,1.2,0.3,0.2,0,0,3.4,0,0,NA
10,9,2009,0,0,0,0,0,0,0,0,0,0,NA
11,9,2009,0,0,0,0,0,0.3,0,NA,0,0,NA
12,9,2009,0,0,0,0,0,2.2,0,NA,1,0,NA
13,9,2009,0,0,0,0,0,0,0,0,0,0,NA
14,9,2009,15.1,0,0,8.1,4.1,9.6,11,7.5,26.3,58.6,NA
15,9,2009,10,5,3.6,17.7,22.8,1,7.6,5.3,0,3.9,NA
16,9,2009,0.9,13.1,23.5,5.3,9.3,1.8,6,6.2,7.7,11.6,NA
17,9,2009,0,0,0.2,1.3,0.5,0,3.5,1,13.5,8,NA
18,9,2009,0,0,0,0,0,0,0,0,0,0,NA
19,9,2009,0,0,0,0,0,0,0,0,0,0,NA
